"warehouse_code","location_id","owner","product_code","description","expiry_date","pallet_id","quantity_on_hand","age","balance_shelve_life_to_expire","product_group"
"TGIC",3186241,"KEG Asia Private Limited",67016300,"CITRA PEARLY WHITE UV FM 24X40G","7/8/2022","SYS15604142",2256,1095,583,"HPC"
"TGIC",3186251,"KEG Asia Private Limited",20302384,"PONDS COLD CREAM 4X3X9.5OZ","12/7/2022","UINT0000012252",252,914,177,"HPC"
"TGIC",3186261,"KEG Asia Private Limited",20302384,"PONDS COLD CREAM 4X3X9.5OZ","12/7/2022","UINT0000012251",1200,1080,148,"HPC"
"TGIC",3186271,"KEG Asia Private Limited",21069268,"DOVE BEAUTY CREAM PANTHER 24X250ML","11/5/2022","UINT0000001642",1920,1080,562,"HPC"
"TGIC",3186281,"KEG Asia Private Limited",67428633,"CITRA GREEN TEA FF CARNATION 4X6X50G","3/7/2023","SYS15514061",792,1095,241,"HPC"
"TGIC",3186291,"KEG Asia Private Limited",67315973,"CITRA SAKURA FAIR FC FOAM 6X4X50G","2/8/2023","SYS15514057",384,912,442,"HPC"
"TGIC",3186301,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018553",9360,540,137,"HPC"
"TGIC",3186321,"KEG Asia Private Limited",68483850,"CITRA SAKURA GLOW FF 4X6X100G","4/12/2024","UNIT0000020340",4800,1095,1029,"HPC"
"TGIC",3186351,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023946",2400,1080,566,"HPC"
"TGIC",3186361,"KEG Asia Private Limited",67853641,"PONDS OIL CONTROL FACIAL FOAM 4X6X100G","4/3/2024","UINT0000027975",4800,1095,756,"HPC"
"TGIC",3186381,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","8/27/2023","UINT0000024802",144,1095,246,"HPC"
"TGIC",3186391,"KEG Asia Private Limited",67069819,"PONDS AGE MIRACLE DAY CRM NLTM 2X3X50ML","1/7/2022","SYS15167293",1638,912,431,"HPC"
"TGIC",3186401,"KEG Asia Private Limited",67069819,"PONDS AGE MIRACLE DAY CRM NLTM 2X3X50ML","1/7/2022","SYS15167291",2160,1095,618,"HPC"
"TGIC",3186411,"KEG Asia Private Limited",67069819,"PONDS AGE MIRACLE DAY CRM NLTM 2X3X50ML","1/7/2022","SYS15167290",2160,1095,618,"HPC"
"TGIC",3186421,"KEG Asia Private Limited",67069819,"PONDS AGE MIRACLE DAY CRM NLTM 2X3X50ML","1/7/2022","SYS15167289",2160,1095,618,"HPC"
"TGIC",3186431,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023947",2400,1080,566,"HPC"
"TGIC",3186441,"KEG Asia Private Limited",67727060,"CREAM SILK HC COLOR REVIVE TKR 24X150ML","8/25/2023","UINT0000024788",240,900,690,"HPC"
"TGIC",3186461,"KEG Asia Private Limited",67509912,"PONDS WB TONEUP POWDER (NO FO) 6X6X40G","5/9/2022","SYS15561722",3276,1095,684,"HPC"
"TGIC",3186471,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023944",2400,900,410,"HPC"
"TGIC",3186481,"KEG Asia Private Limited",68487605,"CITRA HBL FRESH GLOW UV GEL 4X6X230ML","2/15/2023","UINT0000009126",1176,1095,1029,"HPC"
"TGIC",3186491,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023945",2400,1080,566,"HPC"
"TGIC",3186501,"KEG Asia Private Limited",67056274,"CLOSE UP DA MENTHOL FRESH UI 60X160G","5/5/2024","UINT0000023943",2400,1080,540,"HPC"
"TGIC",3186511,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019844",3024,1095,242,"HPC"
"TGIC",3186521,"KEG Asia Private Limited",67069819,"PONDS AGE MIRACLE DAY CRM NLTM 2X3X50ML","1/7/2022","SYS15167288",2160,1095,618,"HPC"
"TGIC",3186531,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018550",9360,540,138,"HPC"
"TGIC",3186541,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023750",4680,1080,881,"HPC"
"TGIC",3186551,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023749",4680,1095,912,"HPC"
"TGIC",3186561,"KEG Asia Private Limited",68125799,"SIMPLE KTS MICE WATER PO 4X3X45ML","10/22/2023","UINT0000023745",4680,1080,881,"HPC"
"TGIC",3186571,"KEG Asia Private Limited",67442017,"TRESEMME KRATIN SM CON 18X170ML","10/14/2023","UNIT0000019841",3024,1095,242,"HPC"
"TGIC",3186581,"KEG Asia Private Limited",67775085,"ST. IVES APRICOT PUDDING CRM 4X3X45G","4/8/2024","UINT0000029334",2160,730,322,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",21071994,"SUNLIGHT LIME BTL 24X400ML","7/13/2022","SYS15617711",24,900,361,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",21143377,"RINSO MOLTO ULTRA AE BLACK CAIR 6X1000ML","2/20/2022","SYS15642725",54,900,385,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",21186113,"VASELINE HW SPF24 PJ 18X200ML","1/4/2023","SYS15854178",0,913,390,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",62072094,"CLEAR STYLING CREAM 72X100G","2/15/2022","SYS15569964",288,1080,587,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",67056231,"CLOSE UP TP DIA ATTRACTION UI 36X50G","8/19/2022","SYS15788819",36,1080,540,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",67428444,"CITRA PEARLY WHITE FF CARNATION 4X6X50G","4/5/2023","SYS15789850",120,1095,241,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",67428444,"CITRA PEARLY WHITE FF CARNATION 4X6X50G","4/5/2023","SYS15514059",96,1095,241,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",67510895,"PONDS CLEAR SOLUTIONS CLAY FOAM 4X6X90G","1/16/2023","SYS15852051",48,900,381,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",67926521,"SUAVE KIDS SH SLUSHIE WATERMELON 4X20OZ","6/6/2022","SYS15788816",32,900,847,"HPC"
"TGIC",3191011,"KEG Asia Private Limited",67926522,"SUAVE KIDS CD TRPCL FRUIT SMOOTH 4X20OZ","9/16/2022","SYS15788817",32,900,847,"HPC"
"TGIC",3191021,"KEG Asia Private Limited",20272400,"PONDS FLAWRAD FF 4X3X100ML","7/3/2023","SYS15840234",120,720,305,"HPC"
"TGIC",3191021,"KEG Asia Private Limited",20302380,"PONDS COLD CREAM 16X3X3.5OZ","6/2/2022","UINT0000021283",240,900,-12,"HPC"
"TGIC",3191021,"KEG Asia Private Limited",21072821,"RINSO MOLTO CAIR BOTTLE 6X1000ML","1/31/2022","SYS15642732",48,900,258,"HPC"
"TGIC",3191021,"KEG Asia Private Limited",67021236,"DOVE CON TTL HFL TRMT DX 18X160ML","2/10/2022","SYS15472942",54,1095,583,"HPC"
"TGIC",3191031,"KEG Asia Private Limited",67650996,"CLEAR MEN SH DEEPCLN CR 12X650ML","7/27/2023","UINT0000009444",0,912,628,"HPC"
"TGIC",3191031,"KEG Asia Private Limited",68523885,"PONDS FR EVEN TONE FF 4X3X100G","7/25/2024","UINT0000039926",2880,730,594,"HPC"
"TGIC",3191041,"KEG Asia Private Limited",68523885,"PONDS FR EVEN TONE FF 4X3X100G","7/25/2024","UINT0000039927",2880,1095,1032,"HPC"
"TGIC",3191051,"KEG Asia Private Limited",67561307,"SUNSILK SHAMPOO ANT DNDRFF OC 6X6X160ML","9/16/2023","UINT0000022823",3168,913,466,"HPC"
"TGIC",3191061,"KEG Asia Private Limited",67561307,"SUNSILK SHAMPOO ANT DNDRFF OC 6X6X160ML","9/16/2023","UINT0000022824",3168,913,466,"HPC"
"TGIC",3191071,"KEG Asia Private Limited",67930961,"SUNSILK HC DAMAGE RSTORE SUP 8X3X160ML","3/5/2023","SYS15696144",3072,900,741,"HPC"
"TGIC",3191081,"KEG Asia Private Limited",68289374,"DOVE DE AHF CD HK 12X660ML","11/3/2023","UINT0000028229",924,720,562,"HPC"
"TGIC",3191091,"KEG Asia Private Limited",68289374,"DOVE DE AHF CD HK 12X660ML","11/3/2023","UINT0000028230",924,900,907,"HPC"
"TGIC",3191101,"KEG Asia Private Limited",67485726,"SUNSILK SH SOFT&SMOOTH OC 4X3X320ML","11/5/2023","UINT0000028238",1932,1080,513,"HPC"
"TGIC",3191111,"KEG Asia Private Limited",67468892,"CLEAR SH SAKURA FRESH CARAT 12X650ML","12/23/2022","SYS15696152",1092,1095,713,"HPC"
"TGIC",3191121,"KEG Asia Private Limited",67563632,"PONDS WB TONEUP MILK MASK PLTON 2X12X25G","3/25/2024","UINT0000020624",15552,913,470,"HPC"
"TGIC",3191131,"KEG Asia Private Limited",68523885,"PONDS FR EVEN TONE FF 4X3X100G","7/25/2024","UINT0000039928",2880,1095,965,"HPC"
"TGIC",3191141,"KEG Asia Private Limited",67796410,"SUNSILK HC SMO&MANAGEABLE SPR 4X3X320ML","3/9/2023","UNIT0000005392",1596,720,489,"HPC"
"TGIC",3191151,"KEG Asia Private Limited",67561307,"SUNSILK SHAMPOO ANT DNDRFF OC 6X6X160ML","9/16/2023","UINT0000022825",3168,913,466,"HPC"
"TGIC",3191161,"KEG Asia Private Limited",67650363,"CLEAR SH AHF CR 12X650ML","6/1/2023","SYS15745370",1092,912,629,"HPC"
"TGIC",3191171,"KEG Asia Private Limited",67561307,"SUNSILK SHAMPOO ANT DNDRFF OC 6X6X160ML","9/16/2023","UINT0000022826",3168,913,466,"HPC"
"TGIC",3191181,"KEG Asia Private Limited",68337546,"DOVE SH DANDRUFF CARE DEAN 8X3X330ML","9/7/2023","SYS15819262",1848,1080,934,"HPC"
"TGIC",3191191,"KEG Asia Private Limited",67796410,"SUNSILK HC SMO&MANAGEABLE SPR 4X3X320ML","3/9/2023","UNIT0000005393",1932,720,489,"HPC"
"TGIC",3191201,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033839",0,912,713,"HPC"
"TGIC",3191211,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","10/15/2023","UINT0000029515",1932,730,364,"HPC"
"TGIC",3191221,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","10/15/2023","UINT0000029519",1812,730,364,"HPC"
"TGIC",3191231,"KEG Asia Private Limited",67482682,"AXE HAIRSTYG EXTREME HOLD GEL 24X75ML","9/24/2022","SYS15814737",3888,900,512,"HPC"
"TGIC",3191241,"KEG Asia Private Limited",67482682,"AXE HAIRSTYG EXTREME HOLD GEL 24X75ML","9/24/2022","SYS15814738",3888,900,513,"HPC"
"TGIC",3191251,"KEG Asia Private Limited",68122609,"SUAVE AC COCO Y PROTEINA 8X930ML","9/19/2023","UINT0000008830",960,900,772,"HPC"
"TGIC",3191261,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033841",0,912,741,"HPC"
"TGIC",3191271,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033840",0,900,770,"HPC"
"TGIC",3191281,"KEG Asia Private Limited",67561300,"SUNSILK SHAMPOO CLNFRSH OC 6X6X160ML","9/17/2023","UINT0000022833",3168,1080,741,"HPC"
"TGIC",3191291,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","8/31/2023","UINT0000014756",1932,730,312,"HPC"
"TGIC",3191301,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","8/31/2023","UINT0000014755",1932,730,312,"HPC"
"TGIC",3191331,"KEG Asia Private Limited",67561300,"SUNSILK SHAMPOO CLNFRSH OC 6X6X160ML","9/17/2023","UINT0000022834",3168,1095,781,"HPC"
"TGIC",3191341,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","10/15/2023","UINT0000029516",1932,730,389,"HPC"
"TGIC",3191351,"KEG Asia Private Limited",67468890,"CLEAR SH CSC 2IN1 CARAT 12X650ML","12/24/2022","SYS15745375",1092,730,246,"HPC"
"TGIC",3191361,"KEG Asia Private Limited",67561300,"SUNSILK SHAMPOO CLNFRSH OC 6X6X160ML","9/17/2023","UINT0000022835",3168,1095,781,"HPC"
"TGIC",3191371,"KEG Asia Private Limited",67577113,"SUNSILK SH HEALTHY&LONG SF 4X3X320ML","9/18/2023","UINT0000022831",1932,900,571,"HPC"
"TGIC",3191381,"KEG Asia Private Limited",68122604,"SUAVE AC PALTA Y ARGAN 8X930ML","9/8/2023","UINT0000008838",960,720,437,"HPC"
"TGIC",3191391,"KEG Asia Private Limited",67771883,"SUNSILK HC PERFECT STRAIGHT SPR4X3X320ML","2/10/2023","SYS15745408",1932,730,362,"HPC"
"TGIC",3191401,"KEG Asia Private Limited",67587736,"CLEAR MEN SH DCLN CARAT 12X630ML","12/2/2023","UINT0000031581",1092,912,406,"HPC"
"TGIC",3191411,"KEG Asia Private Limited",67645530,"CLEAR SH DIC CR 8X3X330ML","6/10/2022","SYS15399291",1776,1095,850,"HPC"
"TGIC",3191421,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033835",0,900,770,"HPC"
"TGIC",3191431,"KEG Asia Private Limited",67645530,"CLEAR SH DIC CR 8X3X330ML","6/10/2022","SYS15399293",2304,1095,851,"HPC"
"TGIC",3191441,"KEG Asia Private Limited",67468890,"CLEAR SH CSC 2IN1 CARAT 12X650ML","12/24/2022","SYS15745376",1092,720,296,"HPC"
"TGIC",3191451,"KEG Asia Private Limited",32801818,"PONDS AGE MIR EYE CREAM 3X2X15ML","11/30/2021","SYS15124400",6120,1095,587,"HPC"
"TGIC",3191461,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","10/15/2023","UINT0000029518",1932,730,387,"HPC"
"TGIC",3191471,"KEG Asia Private Limited",67788350,"SUNSILK HC DAMAGE RESTORE SPR 4X3X320ML","10/23/2022","SYS15745404",1896,1080,784,"HPC"
"TGIC",3191481,"KEG Asia Private Limited",67788350,"SUNSILK HC DAMAGE RESTORE SPR 4X3X320ML","10/23/2022","SYS15745403",1932,1080,784,"HPC"
"TGIC",3191491,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033836",0,912,741,"HPC"
"TGIC",3191501,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033837",0,912,741,"HPC"
"TGIC",3191511,"KEG Asia Private Limited",68337537,"DOVE SH INTENSE REPAIR DEAN 12X680ML","6/10/2023","SYS15775714",768,1080,934,"HPC"
"TGIC",3191521,"KEG Asia Private Limited",67561303,"SUNSILK SH SOFT&SMOOTH OC 6X6X160ML","9/16/2023","UINT0000018539",3168,730,373,"HPC"
"TGIC",3191531,"KEG Asia Private Limited",67770185,"SUNSILK HC HEALTHIER&LONG SPR 4X3X320ML","10/15/2023","UINT0000029517",1932,730,364,"HPC"
"TGIC",3191541,"KEG Asia Private Limited",67468890,"CLEAR SH CSC 2IN1 CARAT 12X650ML","12/24/2022","SYS15745374",1092,720,169,"HPC"
"TGIC",3191551,"KEG Asia Private Limited",67561303,"SUNSILK SH SOFT&SMOOTH OC 6X6X160ML","9/16/2023","UINT0000018537",3168,1095,722,"HPC"
"TGIC",3191561,"KEG Asia Private Limited",68161689,"PONDS AGE MIRACLE NIGHT CREAM 4X3X50G","6/18/2024","UINT0000033838",0,900,770,"HPC"
"TGIC",3191571,"KEG Asia Private Limited",67468890,"CLEAR SH CSC 2IN1 CARAT 12X650ML","12/24/2022","SYS15745373",984,1095,700,"HPC"
"TGIC",3191581,"KEG Asia Private Limited",67561303,"SUNSILK SH SOFT&SMOOTH OC 6X6X160ML","9/16/2023","UINT0000018538",3168,730,369,"HPC"
"TGIC",3192011,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/20/2022","SYS15699776",1008,1095,958,"HPC"
"TGIC",3192021,"KEG Asia Private Limited",68441809,"LIFEBUOY AG HW SV TTL UI 12X450ML","5/20/2022","SYS15699769",1008,912,814,"HPC"
"TGIC",3192031,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","9/23/2023","UINT0000024796",1344,1095,246,"HPC"
"TGIC",3192041,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","9/23/2023","UINT0000024798",480,1095,246,"HPC"
"TGIC",3192041,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","9/23/2023","UINT0000024800",96,1095,246,"HPC"
"TGIC",3192041,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","9/23/2023","UINT0000024799",480,1095,246,"HPC"
"TGIC",3192041,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","9/23/2023","UINT0000024797",576,1095,242,"HPC"
"TGIC",3192051,"KEG Asia Private Limited",68521504,"PONDS WRINKLE CRCT SRM MASK CA 20X2X21ML","4/28/2024","SYS15835069",2800,1095,1032,"HPC"
"TGIC",3192061,"KEG Asia Private Limited",68366894,"LIFEBUOY HANDWASH TOTAL10 8X700G","10/31/2022","SYS15781044",680,1080,858,"HPC"
"TGIC",3192071,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/14/2023","UINT0000035712",1344,1095,246,"HPC"
"TGIC",3192081,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/8/2023","UINT0000035702",1344,1095,246,"HPC"
"TGIC",3192091,"KEG Asia Private Limited",67838958,"PONDS CHARCOAL MICELLAR WTR 4X3X100ML","8/14/2023","SYS15747810",4800,1080,900,"HPC"
"TGIC",3192101,"KEG Asia Private Limited",67645254,"CLEAR SH EXS CR 12X650ML","11/27/2023","UINT0000031396",528,912,603,"HPC"
"TGIC",3192111,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/14/2023","UINT0000035714",552,1095,247,"HPC"
"TGIC",3192111,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/14/2023","UINT0000035713",792,1095,246,"HPC"
"TGIC",3192121,"KEG Asia Private Limited",67485726,"SUNSILK SH SOFT&SMOOTH OC 4X3X320ML","11/5/2023","UINT0000031400",900,1080,513,"HPC"
"TGIC",3192131,"KEG Asia Private Limited",21071994,"SUNLIGHT LIME BTL 24X400ML","2/28/2023","UINT0000030373",480,900,456,"HPC"
"TGIC",3192141,"KEG Asia Private Limited",21148096,"LIFEBUOY BW LEMONFRESH BTL 24X300ML","5/19/2023","UINT0000003397",480,720,154,"HPC"
"TGIC",3192151,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018563",9360,900,391,"HPC"
"TGIC",3192161,"KEG Asia Private Limited",67466763,"LUX TS WHITE VELVET 144X80G","9/15/2023","UINT0000018562",9360,912,473,"HPC"
"TGIC",3192171,"KEG Asia Private Limited",67929328,"SUNSILK HC SMO&MANAGEABLE SUP 12X650ML","7/31/2023","UINT0000009491",132,900,709,"HPC"
"TGIC",3192181,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/15/2023","UINT0000035705",1344,1095,242,"HPC"
"TGIC",3192191,"KEG Asia Private Limited",60024768,"ZWITSAL BB SHP NAT AVKS 12x300ml","7/22/2023","UNIT0000019883",1680,913,410,"HPC"
"TGIC",3192201,"KEG Asia Private Limited",67543238,"CITRA TS PEARLY WHITE CNT 144X70G","8/14/2022","SYS15539381",9360,900,116,"HPC"
"TGIC",3192211,"KEG Asia Private Limited",67549610,"DOVE COND COOL MOISTURE (20.4OZ) 4X1PC","6/19/2023","UINT0000001583",672,720,331,"HPC"
"TGIC",3192221,"KEG Asia Private Limited",67750255,"POND'S CLEAR SOLUTION 4X6X50G","5/13/2022","SYS15618921",2760,730,335,"HPC"
"TGIC",3192221,"KEG Asia Private Limited",67750255,"POND'S CLEAR SOLUTION 4X6X50G","5/13/2022","SYS15618928",72,730,335,"HPC"
"TGIC",3192221,"KEG Asia Private Limited",67750255,"POND'S CLEAR SOLUTION 4X6X50G","5/13/2022","SYS15618926",3192,730,335,"HPC"
"TGIC",3192231,"KEG Asia Private Limited",67543238,"CITRA TS PEARLY WHITE CNT 144X70G","8/24/2022","SYS15514786",10080,730,340,"HPC"
"TGIC",3192241,"KEG Asia Private Limited",67543238,"CITRA TS PEARLY WHITE CNT 144X70G","8/24/2022","SYS15514787",10080,720,273,"HPC"
"TGIC",3192251,"KEG Asia Private Limited",67543240,"CITRA TS NATURAL WHITE CNT 144X70G","9/28/2022","SYS15560205",9360,1080,363,"HPC"
"TGIC",3192261,"KEG Asia Private Limited",67543240,"CITRA TS NATURAL WHITE CNT 144X70G","9/28/2022","SYS15560204",7056,900,116,"HPC"
"TGIC",3192261,"KEG Asia Private Limited",67543240,"CITRA TS NATURAL WHITE CNT 144X70G","9/28/2022","SYS15560152",2304,1095,230,"HPC"
"TGIC",3192271,"KEG Asia Private Limited",67750259,"POND'S OIL SOLUTION 4X6X50G","5/16/2022","SYS15718291",2760,730,335,"HPC"
"TGIC",3192281,"KEG Asia Private Limited",67645248,"CLEAR SH EXS CR 8X6X170ML","11/6/2023","UINT0000031600",1824,720,437,"HPC"
"TGIC",3192281,"KEG Asia Private Limited",68367574,"CIF LAC PEARL NOBIT WHITE UI 16X500ML (DG CLASS 8)","3/7/2023","SYS15815937",0,730,501,"HPC"
"TGIC",3192291,"KEG Asia Private Limited",67561327,"SUNSILK SH BLKSHN NEWSEREN OC 6X6X160ML","11/7/2023","UINT0000034220",2088,913,470,"HPC"
"TGIC",3192301,"KEG Asia Private Limited",21072821,"RINSO MOLTO CAIR BOTTLE 6X1000ML","1/17/2023","UINT0000009085",300,720,171,"HPC"
"TGIC",3192331,"KEG Asia Private Limited",21143377,"RINSO MOLTO ULTRA AE BLACK CAIR 6X1000ML","11/25/2022","UINT0000009084",300,900,385,"HPC"
"TGIC",3192341,"KEG Asia Private Limited",67930958,"SUNSILK HC SMMNG SUP 8X3X160ML","2/7/2023","SYS15772572",2352,720,533,"HPC"
"TGIC",3192351,"KEG Asia Private Limited",67561300,"SUNSILK SHAMPOO CLNFRSH OC 6X6X160ML","10/28/2023","UINT0000023114",2268,1095,781,"HPC"
"TGIC",3192361,"KEG Asia Private Limited",68180837,"LUX PRO BW MAGICAL BEAUTY 4X3.5L","4/16/2023","UINT0000029546",120,1080,938,"HPC"
"TGIC",3192371,"KEG Asia Private Limited",67543238,"CITRA TS PEARLY WHITE CNT 144X70G","8/24/2022","SYS15514788",10080,900,116,"HPC"
"TGIC",3192381,"KEG Asia Private Limited",67500563,"CLEAR MEN CRT SHMP ANTDNDR HRBL 12X400ML","6/10/2023","UINT0000008572",1380,1080,513,"HPC"
"TGIC",3192391,"KEG Asia Private Limited",67589952,"DOVE HAND & BODY LOTION RESTORE 12X500ML","10/25/2023","UINT0000038246",276,547,99,"FOODS"
"TGIC",3192401,"KEG Asia Private Limited",67543240,"CITRA TS NATURAL WHITE CNT 144X70G","9/28/2022","SYS15763555",9360,913,468,"HPC"
"TGIC",3192411,"KEG Asia Private Limited",68554360,"LUX HW GARDENIA & HONEY UI 12X220ML","8/22/2023","UINT0000023973",1848,1095,1024,"HPC"
"TGIC",3192421,"KEG Asia Private Limited",67449553,"DOVE SHAMPOO FRESH & FLORAL 12X5OZ","7/31/2023","UINT0000001572",1800,1095,242,"HPC"
"TGIC",3192431,"KEG Asia Private Limited",67853641,"PONDS OIL CONTROL FACIAL FOAM 4X6X100G","4/3/2024","UINT0000027983",4800,1095,756,"HPC"
"TGIC",3192441,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","4/6/2022","SYS15735266",2016,730,275,"HPC"
"TGIC",3192451,"KEG Asia Private Limited",67467241,"CITRA HBL PEARLY WHITE UV 4X6X230ML","4/6/2022","SYS15735262",2016,540,164,"HPC"
"TGIC",3192461,"KEG Asia Private Limited",60024747,"ZWITSAL BB BATH NAT MIN TELON 12X300ML","1/4/2023","UINT0000012119",1296,913,410,"HPC"
"TGIC",3192471,"KEG Asia Private Limited",67428446,"CITRA PEARLY WHITE FF CARNATION 4X6X100G","6/29/2022","SYS15178774",2880,1095,241,"HPC"
"TGIC",3192481,"KEG Asia Private Limited",67428446,"CITRA PEARLY WHITE FF CARNATION 4X6X100G","6/29/2022","SYS15178773",3600,1095,241,"HPC"
"TGIC",3192491,"KEG Asia Private Limited",67467275,"CITRA HBL NAT GLOW WHITE UV 4X6X230ML","4/8/2022","SYS15789118",216,540,150,"HPC"
"TGIC",3192491,"KEG Asia Private Limited",67467275,"CITRA HBL NAT GLOW WHITE UV 4X6X230ML","4/8/2022","SYS15733807",2016,540,143,"HPC"
"TGIC",3192501,"KEG Asia Private Limited",68469140,"CLEAR SHMP COMPLETE CARE LLF 12X400ML","6/7/2023","UINT0000008568",1380,1095,1032,"HPC"
"TGIC",3192511,"KEG Asia Private Limited",67647442,"CLEAR SH SAKURA CR 8X3X170ML","11/21/2023","UINT0000035669",480,1095,809,"HPC"
"TGIC",3192521,"KEG Asia Private Limited",67467253,"CITRA HBL PEARLY WHITE UV 6X6X120ML","4/13/2022","SYS15783037",3528,720,99,"HPC"
"TGIC",3192531,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/14/2023","UINT0000035709",1344,1095,246,"HPC"
"TGIC",3192541,"KEG Asia Private Limited",21072128,"LUX BW PINK SOFT BTL 36X100ML","10/12/2023","UINT0000019304",4284,720,191,"HPC"
"TGIC",3192551,"KEG Asia Private Limited",68434541,"LIFEBUOY US FACE MASK 40X50PC","7/18/2022","UINT0000037402",640,912,793,"HPC"
"TGIC",3192561,"KEG Asia Private Limited",67462927,"CREAM SILK TRI-KRATIN REP SHINE 24X170ML","10/14/2023","UINT0000035707",1344,1095,242,"HPC"
"TGIC",3192571,"KEG Asia Private Limited",68565206,"CREAM SILK HC ULTREBORN DAMAGE 24X180ML","10/23/2023","UINT0000035726",1032,1095,847,"HPC"
"TGIC",3192571,"KEG Asia Private Limited",68565206,"CREAM SILK HC ULTREBORN DAMAGE 24X180ML","10/23/2023","UINT0000035725",408,540,504,"HPC"
